name,shortName,gps,version,catalog,doi,detail_url,mass_1_source,mass_1_source_lower,mass_1_source_upper,mass_2_source,mass_2_source_lower,mass_2_source_upper,network_matched_filter_snr,network_matched_filter_snr_lower,network_matched_filter_snr_upper,luminosity_distance,luminosity_distance_lower,luminosity_distance_upper,chi_eff,chi_eff_lower,chi_eff_upper,total_mass_source,total_mass_source_lower,total_mass_source_upper,chirp_mass_source,chirp_mass_source_lower,chirp_mass_source_upper,chirp_mass,chirp_mass_lower,chirp_mass_upper,redshift,redshift_lower,redshift_upper,far,far_lower,far_upper,p_astro,p_astro_lower,p_astro_upper,final_mass_source,final_mass_source_lower,final_mass_source_upper
GW190525_002125,GW190525_002125-v1,1248112066.4,2,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190725_174728-v2,13.0,-4.0,30.0,5.0,-3.0,3.0,9.51,,,1100.0,-500.0,1100.0,0.1,-0.4,0.6,19.0,-3.0,27.0,7.5,-1.0,0.6,9.0,-0.4,0.6,0.21,-0.08,0.19,0.029,,,0.96,,,,,
GW190420_083458,GW190420_083458-v1,1247616534.7,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190720_000836-v1,13.4,-3.0,6.7,7.8,-2.2,2.3,11.6960978153441,,,790.0,-320.0,690.0,0.18,-0.12,0.14,21.5,-2.3,4.3,8.9,-0.8,0.5,10.4,-0.1,0.2,0.16,-0.06,0.12,1e-05,,,1.0,,,20.4,-2.2,4.5
GW221117_194431,GW221117_194431-v1,1247616534.7,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190720_000836-v2,14.2,-3.3,5.6,7.5,-1.8,2.2,10.9,-0.8,0.3,770.0,-260.0,650.0,0.19,-0.11,0.14,21.8,-2.0,3.8,9.0,-0.8,0.4,,,,0.16,-0.05,0.11,1e-05,,,1.0,,,20.8,-2.0,3.9
GW170617_064135,GW170617_064135-v1,1247616534.6,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190720_000836-v3,17.0,-7.0,13.0,6.0,-3.0,3.0,10.3,,,1100.0,-500.0,2000.0,0.3,-0.5,0.4,23.0,-5.0,11.0,8.6,-1.7,0.7,10.4,-0.5,0.9,0.21,-0.08,0.32,0.001,,,1.0,,,,,
GW170604_011641,GW170604_011641-v1,1247608532.9,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190719_215514-v1,36.5,-10.3,18.0,20.8,-7.2,9.0,7.993907515410997,,,3940.0,-2000.0,2590.0,0.32,-0.31,0.29,57.8,-10.7,18.3,23.5,-4.0,6.5,38.7,-6.6,9.2,0.64,-0.29,0.33,1.559222128828275,,,0.81555,,,54.9,-10.2,17.3
GW150625_100743,GW150625_100743-v1,1247608532.9,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190719_215514-v2,36.6,-11.1,42.1,19.9,-9.3,10.0,7.9,-0.7,0.3,3730.0,-2070.0,3120.0,0.25,-0.32,0.33,57.2,-11.6,38.4,22.8,-4.3,8.3,,,,0.61,-0.3,0.39,0.63,,,0.91976,,,54.5,-11.1,38.3
GW150126_014207,GW150126_014207-v1,1247608532.9,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190719_215514-v3,60.0,-30.0,60.0,25.0,-15.0,21.0,8.38,,,6000.0,-4000.0,9000.0,0.6,-1.0,0.4,90.0,-40.0,50.0,31.0,-11.0,21.0,60.0,-30.0,50.0,0.9,-0.5,1.0,0.12,,,0.9,,,,,
GW170209_000223,GW170209_000223-v1,1247500937.3,1,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190718_160159-v1,11.0,-3.0,14.0,6.3,-4.3,1.9,8.43,,,1500.0,-700.0,7900.0,0.7,-0.8,0.2,17.0,-3.0,11.0,7.1,-3.1,0.7,9.1,-0.7,0.6,0.28,-0.11,1.03,2.1,,,0.53,,,,,
GW160625_192244,GW160625_192244-v1,1246849694.6,1,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190711_030756-v1,90.0,-50.0,60.0,20.0,-9.0,25.0,8.97,,,2500.0,-1300.0,4300.0,0.3,-0.8,0.6,120.0,-50.0,50.0,33.0,-8.0,28.0,47.0,-13.0,60.0,0.4,-0.2,0.6,0.09,,,0.93,,,,,
GW240511_014226,GW240511_014226-v1,1246663515.4,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190708_232457-v1,17.6,-2.3,4.7,13.2,-2.7,2.0,13.07130069939341,,,880.0,-390.0,330.0,0.02,-0.08,0.1,30.9,-1.8,2.5,13.2,-0.6,0.9,15.5,-0.2,0.3,0.18,-0.07,0.06,2.8252506364808675e-05,,,0.999988,,,29.5,-1.8,2.5
GW190426_192429,GW190426_192429-v1,1246663515.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190708_232457-v2,19.8,-4.3,4.3,11.6,-2.0,3.1,13.4,-0.3,0.2,930.0,-390.0,310.0,0.05,-0.1,0.1,31.4,-2.2,2.8,13.1,-0.6,0.9,,,,0.19,-0.07,0.06,0.00031,,,0.99965,,,30.1,-2.1,2.9
GW170913_063311,GW170913_063311-v1,1246527224.2,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190707_093326-v1,11.6,-1.7,3.3,8.4,-1.7,1.4,12.97817936002082,,,770.0,-370.0,380.0,-0.05,-0.08,0.1,20.1,-1.3,1.9,8.5,-0.5,0.6,9.89,-0.09,0.1,0.16,-0.07,0.07,1e-05,,,1.0,,,19.2,-1.3,1.9
GW211206_103147,GW211206_103147-v1,1246527224.1,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190707_093326-v2,12.1,-2.0,2.6,7.9,-1.3,1.6,13.1,-0.4,0.2,850.0,-400.0,340.0,-0.04,-0.09,0.1,20.1,-1.2,1.7,8.4,-0.4,0.6,,,,0.17,-0.08,0.06,1e-05,,,1.0,,,19.2,-1.2,1.7
GW211024_214007,GW211024_214007-v1,1246527224.1,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190707_093326-v3,11.5,-1.8,16.4,8.3,-4.6,1.4,12.7,,,800.0,-300.0,600.0,-0.08,-0.16,0.59,20.0,-1.4,11.8,8.5,-0.7,0.6,9.8,-0.3,0.8,0.17,-0.07,0.09,0.001,,,1.0,,,,,
GW210215_055621,GW210215_055621-v1,1246523564.9,1,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190707_083226-v1,52.0,-14.0,78.0,32.0,-19.0,15.0,8.28,,,4000.0,-2000.0,5000.0,-0.2,-0.7,0.8,85.0,-18.0,73.0,35.0,-10.0,16.0,60.0,-20.0,40.0,0.6,-0.3,0.6,0.043,,,0.94,,,,,
GW230301_173219,GW230301_173219-v1,1246487219.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190706_222641-v1,67.0,-16.2,14.6,38.2,-13.3,14.6,12.653616083950071,,,4420.0,-1930.0,2590.0,0.28,-0.29,0.26,104.1,-13.9,20.2,42.7,-7.0,10.0,75.1,-17.5,11.0,0.71,-0.27,0.32,1e-05,,,1.0,,,99.0,-13.5,18.3
GW170217_124557,GW170217_124557-v1,1246487219.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190706_222641-v2,74.0,-16.9,20.1,39.4,-15.4,18.4,13.4,-0.4,0.2,3630.0,-2000.0,2600.0,0.28,-0.31,0.25,112.6,-16.8,27.4,45.6,-9.1,13.0,,,,0.6,-0.29,0.33,5e-05,,,1.0,,,107.3,-15.9,25.2
GW150115_055116,GW150115_055116-v1,1246487219.3,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190706_222641-v3,67.0,-17.0,103.0,38.0,-20.0,20.0,13.1,,,5000.0,-3000.0,3000.0,0.4,-1.0,0.3,104.0,-15.0,107.0,42.0,-10.0,25.0,80.0,-30.0,40.0,0.8,-0.5,0.4,0.001,,,1.0,,,,,
GW150103_170246,GW150103_170246-v1,1246272532.7,1,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190704_104834-v1,7.0,-2.0,9.0,3.1,-2.3,1.4,8.89,,,500.0,-190.0,10520.0,0.2,-0.6,0.4,10.0,-2.0,8.0,4.13,-2.29,0.16,4.56,-0.07,0.1,0.1,-0.03,1.38,0.35,,,0.81,,,,,
GW200225_225240,GW200225_225240-v1,1246048404.6,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190701_203306-v1,53.9,-8.0,11.8,40.8,-12.0,8.7,11.58996006414267,,,2060.0,-730.0,760.0,-0.07,-0.29,0.23,94.3,-9.5,12.1,40.3,-4.9,5.4,55.5,-8.1,7.3,0.37,-0.12,0.11,0.0108613686053685,,,0.997879,,,90.2,-8.9,11.3
GW210316_122318,GW210316_122318-v1,1246048404.5,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190701_203306-v2,54.1,-8.0,12.6,40.5,-12.1,8.7,11.2,-0.4,0.2,2090.0,-740.0,770.0,-0.08,-0.31,0.23,94.3,-9.5,12.0,40.2,-5.0,5.4,,,,0.38,-0.12,0.11,0.0057,,,0.99986,,,90.2,-8.9,11.2
GW211021_005340,GW211021_005340-v1,1245955943.2,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190630_185205-v1,35.1,-5.6,6.9,23.7,-5.1,5.2,15.64051208963232,,,890.0,-370.0,560.0,0.1,-0.13,0.12,59.1,-4.8,4.6,24.9,-2.1,2.1,29.4,-1.5,1.6,0.18,-0.07,0.1,1e-05,,,1.0,,,56.4,-4.6,4.4
GW231202_173744,GW231202_173744-v1,1245955943.1,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190630_185205-v2,35.1,-5.5,6.5,24.0,-5.2,5.5,16.4,-0.3,0.2,870.0,-360.0,530.0,0.1,-0.13,0.14,59.4,-4.8,4.7,25.1,-2.1,2.2,,,,0.18,-0.07,0.09,1e-05,,,1.0,,,56.6,-4.5,4.4
GW161121_160400,GW161121_160400-v1,1245035079.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190620_030421-v1,57.1,-12.7,16.0,35.5,-12.3,12.2,10.91846314686192,,,2810.0,-1310.0,1680.0,0.33,-0.25,0.22,92.1,-13.1,18.5,38.3,-6.5,8.3,57.5,-11.2,9.0,0.49,-0.2,0.23,0.0029209383726319,,,0.999133,,,87.2,-12.1,16.8
GW200426_224921,GW200426_224921-v1,1245035079.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190620_030421-v2,58.0,-13.3,19.2,35.0,-14.5,13.1,12.1,-0.4,0.3,2910.0,-1320.0,1710.0,0.34,-0.29,0.22,92.7,-13.2,18.5,38.1,-7.2,8.5,,,,0.5,-0.2,0.23,0.011,,,0.98748,,,88.0,-12.4,17.2
GW220523_042823,GW220523_042823-v1,1243533585.1,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190602_175927-v1,69.1,-13.0,15.7,47.8,-17.4,14.3,12.13087548611321,,,2690.0,-1120.0,1790.0,0.07,-0.24,0.25,116.3,-15.6,19.0,49.1,-8.5,9.1,72.9,-13.7,10.8,0.47,-0.17,0.25,1.1478437256536948e-05,,,0.999994,,,110.9,-14.9,17.7
GW170421_044153,GW170421_044153-v1,1243533585.0,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190602_175927-v2,71.8,-14.6,18.1,44.8,-19.6,15.5,13.2,-0.3,0.2,2840.0,-1280.0,1930.0,0.12,-0.28,0.25,115.6,-14.8,19.2,48.0,-9.7,9.5,,,,0.49,-0.2,0.26,1e-05,,,1.0,,,110.5,-13.9,17.9
GW210909_012832,GW210909_012832-v1,1243533585.1,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190602_175927-v3,73.0,-17.0,98.0,44.0,-25.0,19.0,12.4,,,3000.0,-1900.0,2600.0,0.2,-0.9,0.4,120.0,-20.0,90.0,49.0,-14.0,21.0,80.0,-40.0,30.0,0.5,-0.3,0.4,0.001,,,1.0,,,,,
GW170217_073648,GW170217_073648-v1,1243305426.3,1,GWTC-2.1-marginal,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190531_023648-v1,,,,,,,9.951,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,
GW220921_203819,GW220921_203819-v1,1242984073.8,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190527_092055-v1,36.5,-9.0,16.4,22.6,-8.1,10.5,8.867476217742222,,,2490.0,-1240.0,2480.0,0.11,-0.28,0.28,59.1,-9.8,21.3,24.3,-4.2,9.1,34.9,-5.5,21.7,0.44,-0.2,0.34,0.0622703513141335,,,0.988513,,,56.4,-9.3,20.2
GW151212_224800,GW151212_224800-v1,1242984073.7,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190527_092055-v2,35.6,-8.0,18.7,22.2,-8.7,9.0,8.0,-0.9,0.4,2520.0,-1230.0,2080.0,0.1,-0.22,0.22,58.1,-8.8,18.1,23.9,-3.9,6.8,,,,0.44,-0.19,0.29,0.23,,,0.84784,,,55.5,-8.5,17.9
GW241224_201236,GW241224_201236-v1,1242984073.8,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190527_092055-v3,39.0,-11.0,70.0,24.0,-13.0,17.0,8.62,,,3100.0,-1700.0,5200.0,0.3,-0.8,0.4,63.0,-13.0,74.0,26.0,-6.0,21.0,38.0,-10.0,50.0,0.5,-0.2,0.7,0.093,,,0.92,,,,,
GW240107_000314,GW240107_000314-v1,1242459857.5,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190521_074359-v1,42.2,-4.8,5.9,32.8,-6.4,5.4,24.67251912553722,,,1240.0,-570.0,400.0,0.09,-0.13,0.1,74.7,-4.8,7.0,32.1,-2.5,3.2,39.8,-3.0,2.2,0.24,-0.1,0.07,1e-05,,,1.0,,,71.0,-4.4,6.5
GW200624_111855,GW200624_111855-v1,1242459857.4,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190521_074359-v2,43.4,-5.5,5.8,33.4,-6.8,5.2,25.9,-0.2,0.1,1080.0,-530.0,580.0,0.1,-0.13,0.13,76.3,-5.9,7.0,32.8,-2.8,3.2,,,,0.21,-0.1,0.1,1e-05,,,1.0,,,72.6,-5.4,6.5
GW220601_163103,GW220601_163103-v1,1242459857.4,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190521_074359-v3,43.0,-6.0,80.0,35.0,-17.0,8.0,24.0,,,1000.0,-500.0,800.0,0.1,-0.7,0.4,78.0,-11.0,86.0,33.0,-7.0,23.0,40.0,-10.0,35.0,0.21,-0.1,0.13,0.001,,,1.0,,,,,
GW201025_032934,GW201025_032934-v1,1242442967.4,1,O3_Discovery_Papers,https://doi.org/10.7935/1502-wj52,https://gwosc.org/api/v2/event-versions/GW190521-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW151015_190240,GW151015_190240-v1,1242442967.4,2,O3_Discovery_Papers,https://doi.org/10.7935/1502-wj52,https://gwosc.org/api/v2/event-versions/GW190521-v2,85.0,-14.0,21.0,66.0,-18.0,17.0,14.6,-0.4,0.4,5300.0,-2600.0,2400.0,0.08,-0.36,0.27,150.0,-17.0,29.0,64.0,-8.0,13.0,117.0,-14.0,12.0,0.82,-0.34,0.28,,,,,,,,,
GW231013_213214,GW231013_213214-v1,1242442967.4,3,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190521-v3,95.3,-18.9,28.7,69.0,-23.1,22.7,14.376046048896756,,,3920.0,-1950.0,2190.0,0.03,-0.39,0.32,163.9,-23.5,39.2,69.2,-10.6,17.0,114.8,-17.6,15.2,0.64,-0.28,0.28,0.0002039635028,,,0.999624,,,156.3,-22.4,36.8
GW220505_151637,GW220505_151637-v1,1242442967.4,4,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190521-v4,98.4,-21.7,33.6,57.2,-30.1,27.1,14.3,-0.4,0.5,3310.0,-1800.0,2790.0,-0.14,-0.45,0.5,153.1,-16.2,42.2,63.3,-14.6,19.6,,,,0.56,-0.27,0.36,0.0013,,,0.99989,,,147.4,-16.0,40.0
GW240105_125008,GW240105_125008-v1,1242315362.4,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190519_153544-v1,66.0,-12.0,10.7,40.5,-11.1,11.0,13.952630576346529,,,2530.0,-920.0,1830.0,0.31,-0.22,0.2,106.6,-14.8,13.5,44.5,-7.1,6.4,65.1,-10.3,7.7,0.44,-0.14,0.25,1e-05,,,1.0,,,101.0,-13.8,12.4
GW250126_203136,GW250126_203136-v1,1242315362.3,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190519_153544-v2,65.1,-11.0,10.8,40.8,-12.7,11.5,15.9,-0.3,0.2,2600.0,-960.0,1720.0,0.33,-0.24,0.2,105.6,-13.9,14.4,44.3,-7.5,6.8,,,,0.45,-0.15,0.24,1e-05,,,1.0,,,100.0,-12.9,13.0
GW200724_141527,GW200724_141527-v1,1242315362.4,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190519_153544-v3,62.0,-14.0,93.0,41.0,-23.0,14.0,14.5,,,3000.0,-1600.0,3000.0,0.4,-1.0,0.3,103.0,-19.0,92.0,43.0,-13.0,19.0,70.0,-30.0,40.0,0.5,-0.2,0.4,0.001,,,1.0,,,,,
GW220423_043947,GW220423_043947-v1,1242107479.8,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190517_055101-v1,37.4,-7.6,11.7,25.3,-7.3,7.0,10.687871630965631,,,1860.0,-840.0,1620.0,0.52,-0.19,0.19,63.5,-9.6,9.6,26.6,-4.0,4.0,35.9,-3.4,4.0,0.34,-0.14,0.24,5.720513515363399e-05,,,1.0,,,59.3,-8.9,9.1
GW160920_030857,GW160920_030857-v1,1242107479.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190517_055101-v2,39.2,-9.2,13.9,24.0,-7.9,7.4,10.8,-0.6,0.5,1790.0,-880.0,1750.0,0.49,-0.28,0.21,64.1,-9.8,9.9,26.5,-4.2,4.0,,,,0.33,-0.15,0.26,0.00035,,,1.0,,,60.1,-9.4,9.9
GW210413_211122,GW210413_211122-v1,1242107479.8,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190517_055101-v3,39.0,-9.0,75.0,27.0,-14.0,10.0,10.4,,,2200.0,-1200.0,4600.0,0.6,-0.8,0.3,65.0,-10.0,77.0,28.0,-6.0,18.0,38.0,-8.0,53.0,0.39,-0.18,0.61,0.001,,,1.0,,,,,
GW230915_161655,GW230915_161655-v1,1241852074.8,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190514_065416-v1,39.0,-8.2,14.7,28.4,-8.8,9.3,8.304493549646196,,,4130.0,-2170.0,2650.0,-0.19,-0.32,0.29,67.2,-10.8,18.7,28.5,-4.8,7.9,48.1,-7.7,7.5,0.67,-0.31,0.33,0.5266876793595081,,,0.95959,,,64.5,-10.4,17.9
GW220724_052353,GW220724_052353-v1,1241852074.8,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190514_065416-v2,40.9,-9.3,17.3,28.4,-10.1,10.0,8.0,-0.6,0.3,3890.0,-2070.0,2610.0,-0.08,-0.35,0.29,69.3,-12.1,19.8,29.1,-5.4,8.1,,,,0.64,-0.3,0.33,2.8,,,0.76021,,,66.4,-11.5,19.0
GW200115_222510,GW200115_222510-v1,1241852074.8,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190514_065416-v3,39.0,-9.0,80.0,28.0,-13.0,14.0,8.4,,,4000.0,-2000.0,5000.0,-0.4,-0.5,1.0,68.0,-13.0,81.0,29.0,-6.0,22.0,46.0,-10.0,57.0,0.6,-0.3,0.6,0.0034,,,0.98,,,,,
GW151022_162856,GW151022_162856-v1,1241816086.8,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190513_205428-v1,35.7,-9.2,9.5,18.0,-4.1,7.7,12.28987773592599,,,2060.0,-800.0,880.0,0.11,-0.17,0.28,53.9,-5.9,8.6,21.6,-1.9,3.8,29.5,-2.5,5.6,0.37,-0.13,0.13,1e-05,,,1.0,,,51.6,-5.8,8.2
GW170907_204243,GW170907_204243-v1,1241816086.7,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190513_205428-v2,36.0,-9.7,10.6,18.3,-4.7,7.4,12.5,-0.4,0.3,2210.0,-810.0,990.0,0.16,-0.22,0.29,54.4,-6.7,9.3,21.8,-2.2,3.8,,,,0.4,-0.13,0.14,1.3e-05,,,0.99998,,,52.1,-6.6,8.8
GW161213_001136,GW161213_001136-v1,1241816086.7,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190513_205428-v3,41.0,-14.0,58.0,18.0,-6.0,14.0,12.0,,,2400.0,-1200.0,2000.0,0.3,-0.7,0.4,58.0,-9.0,66.0,23.0,-4.0,17.0,32.0,-6.0,34.0,0.42,-0.19,0.28,0.001,,,1.0,,,,,
GW240727_233646,GW240727_233646-v1,1241719652.4,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190512_180714-v1,23.3,-5.8,5.3,12.6,-2.5,3.6,12.26449406234808,,,1430.0,-550.0,550.0,0.03,-0.13,0.12,35.9,-3.5,3.8,14.6,-1.0,1.3,18.6,-0.8,0.9,0.27,-0.1,0.09,1e-05,,,1.0,,,34.5,-3.5,3.8
GW220514_083801,GW220514_083801-v1,1241719652.4,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190512_180714-v2,23.2,-5.6,5.6,12.5,-2.6,3.5,12.7,-0.4,0.3,1460.0,-590.0,510.0,0.02,-0.14,0.13,35.8,-3.5,4.1,14.6,-0.9,1.4,,,,0.28,-0.1,0.08,1e-05,,,1.0,,,34.3,-3.4,4.1
GW170608_030910,GW170608_030910-v1,1241719652.4,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190512_180714-v3,24.0,-7.0,25.0,12.0,-5.0,5.0,12.6,,,1600.0,-700.0,800.0,0.1,-0.5,0.5,36.0,-4.0,21.0,14.4,-1.3,3.5,19.0,-3.0,5.0,0.29,-0.12,0.14,0.001,,,1.0,,,,,
GW160712_225633,GW160712_225633-v1,1240944862.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190503_185404-v1,43.3,-8.1,9.2,28.4,-8.0,7.7,12.20867275049248,,,1450.0,-630.0,690.0,-0.03,-0.26,0.2,71.7,-8.3,9.4,30.2,-4.2,4.2,38.6,-6.0,5.3,0.27,-0.11,0.11,1e-05,,,1.0,,,68.6,-7.7,8.8
GW240113_123431,GW240113_123431-v1,1240944862.2,2,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190503_185404-v2,41.3,-7.7,10.3,28.3,-9.2,7.5,12.2,-0.4,0.2,1520.0,-600.0,630.0,-0.05,-0.3,0.23,69.4,-8.6,10.1,29.3,-4.4,4.5,,,,0.29,-0.1,0.1,1e-05,,,1.0,,,66.5,-7.9,9.4
GW240617_065147,GW240617_065147-v1,1240944862.3,3,IAS-O3a,https://doi.org/10.5281/zenodo.15061562,https://gwosc.org/api/v2/event-versions/GW190503_185404-v3,42.0,-7.0,78.0,31.0,-16.0,9.0,11.9,,,1600.0,-800.0,1300.0,-0.1,-0.6,0.7,73.0,-12.0,78.0,31.0,-7.0,20.0,41.0,-12.0,35.0,0.31,-0.16,0.19,0.001,,,1.0,,,,,
GW231227_223243,GW231227_223243-v1,1240340820.6,1,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190426_190642-v1,105.5,-24.1,45.3,76.0,-36.5,26.2,8.7,-0.6,0.4,4580.0,-2280.0,3400.0,0.23,-0.41,0.42,182.3,-35.7,40.2,76.0,-17.4,19.1,,,,0.73,-0.32,0.41,4.1,,,0.75053,,,172.9,-33.6,37.7
GW251113_123844,GW251113_123844-v1,1240327333.3,1,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190426_152155-v1,5.7,-2.3,3.9,1.5,-0.5,0.8,10.12041364677255,,,370.0,-160.0,180.0,-0.03,-0.3,0.32,7.2,-1.5,3.5,2.41,-0.08,0.08,2.6,-0.01,0.01,0.08,-0.03,0.04,1.443741335492165,,,,,,,,
GW201001_025406,GW201001_025406-v1,1240327333.3,2,GWTC-2.1-marginal,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW190426_152155-v2,,,,,,,10.12,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,
GW211222_072719,GW211222_072719-v1,1240215503.0,1,O3_Discovery_Papers,https://doi.org/10.7935/ggb8-1v94,https://gwosc.org/api/v2/event-versions/GW190425-v1,1.74,-0.09,0.17,1.56,-0.14,0.08,12.46,-0.43,0.29,159.0,-72.0,69.0,0.012,-0.013,0.015,3.3,-0.1,0.1,1.44,-0.02,0.02,1.4868,-0.0003,0.0003,0.04,-0.02,0.01,,,,,,,,,
GW230326_020457,GW230326_020457-v1,1240215503.0,2,GWTC-2,https://doi.org/10.7935/99gf-ax93,https://gwosc.org/api/v2/event-versions/GW190425-v2,2.0,-0.3,0.6,1.4,-0.3,0.3,13.02922972476558,,,160.0,-70.0,70.0,0.06,-0.05,0.11,3.4,-0.1,0.3,1.44,-0.02,0.02,1.49,-0.0006,0.0008,0.03,-0.02,0.01,0.0007518546981126,,,,,,,,
